"","id","provstate","city","latitude","longitude","doubtterr","success","attacktype1_txt","targtype1_txt","natlty1_txt","gname","nperps","nperpcap","claimed","claimmode_txt","weaptype1_txt","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","propvalue","INT_IDEO","INT_MISC","president_party","state_governor_party","date"
"940",939,"California","Oakland",37.791927,-122.225906,FALSE,FALSE,"Bombing/Explosion","Government (General)","United States","Weather Underground, Weathermen",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-01-29
"941",940,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Weather Underground, Weathermen",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,1e+05,FALSE,FALSE,"Republican",NA,1975-01-29
"942",941,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Venezuela","Omega-7",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican","Democrat",1975-02-01
"943",942,"California","San Jose",37.338475,-121.885794,FALSE,TRUE,"Bombing/Explosion","Business","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-02-03
"944",943,"Colorado","Denver",39.758968,-104.876305,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Continental Revolutionary Army",NA,NA,NA,NA,"Explosives",0,0,NA,4,NA,NA,60000,FALSE,FALSE,"Republican","Democrat",1975-02-03
"945",944,"California","El Granada",37.502165,-122.469989,TRUE,TRUE,"Bombing/Explosion","Military","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-02-04
"946",945,"California","Oakland",37.791927,-122.225906,FALSE,TRUE,"Bombing/Explosion","Business","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-02-04
"947",946,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","National Socialist Liberation Front",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-02-04
"948",947,"California","Oakland",37.791927,-122.225906,FALSE,TRUE,"Bombing/Explosion","Business","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-02-05
"949",948,"California","San Francisco",37.755363,-122.443352,FALSE,TRUE,"Bombing/Explosion","Journalists & Media","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-02-06
"950",949,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Business","United States","Cuban Action",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,FALSE,"Republican","Democrat",1975-02-06
"951",950,"New Jersey","Elizabeth",40.663517,-74.211467,FALSE,TRUE,"Bombing/Explosion","Business","United States","Cuban Action",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,FALSE,"Republican","Democrat",1975-02-11
"953",952,"Florida","Miami",25.774591,-80.214195,FALSE,TRUE,"Assassination","Government (General)","United States","Movement for Cuban Justice (Pragmatistas)",NA,NA,NA,NA,"Firearms",1,1,NA,0,0,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-02-21
"955",954,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,FALSE,"Bombing/Explosion","Business","Colombia","Cuban Exiles",NA,NA,TRUE,"Other","Explosives",0,0,0,0,0,0,NA,TRUE,TRUE,"Republican","Popular Democratic Party",1975-02-25
"956",955,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Journalists & Media","United States","Cuban Action",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,FALSE,"Republican","Democrat",1975-02-26
"957",956,"Connecticut","Shelton",41.316485,-73.093371,FALSE,TRUE,"Bombing/Explosion","Business","United States","Weather Underground, Weathermen",3,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,3e+06,FALSE,FALSE,"Republican","Democrat",1975-03-02
"958",957,"California","San Jose",37.338475,-121.885794,FALSE,TRUE,"Bombing/Explosion","Business","United States","Chicano Liberation Front",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-03-10
"959",958,"California","San Jose",37.338475,-121.885794,FALSE,TRUE,"Bombing/Explosion","Business","United States","Chicano Liberation Front",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-03-10
"960",959,"California","San Francisco",37.755363,-122.443352,FALSE,TRUE,"Bombing/Explosion","Business","United States","Chicano Liberation Front",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-03-10
"961",960,"California","San Bruno",37.625511,-122.432556,FALSE,TRUE,"Bombing/Explosion","Utilities","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-03-12
"962",961,"California","San Bruno",37.625511,-122.432556,FALSE,TRUE,"Bombing/Explosion","Utilities","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,25000,FALSE,FALSE,"Republican","Democrat",1975-03-20
"963",962,"California","San Bruno",37.625511,-122.432556,FALSE,TRUE,"Bombing/Explosion","Utilities","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,25000,FALSE,FALSE,"Republican","Democrat",1975-03-20
"964",963,"California","San Bruno",37.625511,-122.432556,FALSE,TRUE,"Bombing/Explosion","Utilities","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,25000,FALSE,FALSE,"Republican","Democrat",1975-03-20
"965",964,"California","San Bruno",37.625511,-122.432556,FALSE,TRUE,"Bombing/Explosion","Utilities","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,25000,FALSE,FALSE,"Republican","Democrat",1975-03-20
"966",965,"California","San Bruno",37.625511,-122.432556,FALSE,TRUE,"Bombing/Explosion","Utilities","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,25000,FALSE,FALSE,"Republican","Democrat",1975-03-20
"967",966,"California","San Bruno",37.625511,-122.432556,FALSE,TRUE,"Bombing/Explosion","Utilities","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,25000,FALSE,FALSE,"Republican","Democrat",1975-03-20
"968",967,"New York","New York City",40.697132,-73.931351,NA,TRUE,"Facility/Infrastructure Attack","Government (Diplomatic)","Colombia",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,5000,NA,TRUE,"Republican","Democrat",1975-03-24
"969",968,"California","Berkeley",37.874043,-122.280022,FALSE,TRUE,"Bombing/Explosion","Police","United States","Red Guerilla Family",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,30000,FALSE,FALSE,"Republican","Democrat",1975-03-27
"970",969,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Tourists","Panama","Cuban Action",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican","Democrat",1975-03-27
"971",970,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Costa Rica","Cuban Action",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican","Democrat",1975-03-27
"972",971,"California","San Jose",37.338475,-121.885794,FALSE,TRUE,"Bombing/Explosion","Utilities","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,0,0,NA,0,NA,FALSE,FALSE,"Republican","Democrat",1975-03-27
"973",972,"California","Sacramento",38.579065,-121.491014,FALSE,TRUE,"Bombing/Explosion","Utilities","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-03-29
"974",973,"Florida","Miami",25.774591,-80.214195,NA,TRUE,"Bombing/Explosion","Private Citizens & Property",NA,NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,NA,"Republican","Democrat",1975-03-30
"975",974,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,135000,FALSE,FALSE,"Republican","Democrat",1975-04-02
"976",975,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,2,NA,NA,75000,FALSE,FALSE,"Republican","Democrat",1975-04-02
"977",976,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-04-02
"978",977,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-04-02
"979",978,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,35000,FALSE,FALSE,"Republican","Democrat",1975-04-02
"980",979,"California","Los Angeles",34.097866,-118.407379,FALSE,FALSE,"Bombing/Explosion","Government (General)","United States","Cuban Action",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,FALSE,"Republican","Democrat",1975-04-03
"981",980,"California","San Francisco",37.755363,-122.443352,FALSE,TRUE,"Bombing/Explosion","Business","United States","Red Guerilla Family",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-04-04
"982",981,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Business","Iraq","Jewish Extremists",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,TRUE,"Republican","Democrat",1975-04-05
"983",982,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Tourists","United States","Jewish Defense League (JDL)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-04-05
"984",983,"California","San Jose",37.338475,-121.885794,FALSE,TRUE,"Bombing/Explosion","Utilities","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-04-08
"985",984,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Facility/Infrastructure Attack","Government (Diplomatic)","Iraq","Jewish Defense League (JDL)",NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican","Democrat",1975-04-10
"986",985,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Business","United States","Cuban Action",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,FALSE,"Republican","Democrat",1975-04-13
"987",986,"California","Sacramento",38.579065,-121.491014,TRUE,TRUE,"Armed Assault","Business","United States","Symbionese Liberation Army (SLA)",NA,NA,NA,NA,"Firearms",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-04-21
"989",988,"Colorado","Denver",39.758968,-104.876305,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States",NA,NA,NA,NA,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1975-04-28
"990",989,"Colorado","Denver",39.758968,-104.876305,NA,TRUE,"Bombing/Explosion","Business","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,500,NA,FALSE,"Republican","Democrat",1975-04-28
"991",990,"California","Sacramento",38.579065,-121.491014,FALSE,TRUE,"Bombing/Explosion","Police","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-05-01
"992",991,"California","Santa Monica",34.011565,-118.492289,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Cuban Action",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,900,TRUE,FALSE,"Republican","Democrat",1975-05-02
"993",992,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Business","United States","Cuban Action",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,1000,TRUE,FALSE,"Republican","Democrat",1975-05-07
"994",993,"California","Berkeley",37.874043,-122.280022,FALSE,TRUE,"Bombing/Explosion","Business","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,500,FALSE,FALSE,"Republican","Democrat",1975-05-09
"995",994,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Mexico","The Scorpion",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican",NA,1975-05-10
"996",995,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Bombing/Explosion","Business","Soviet Union","The Scorpion",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican",NA,1975-05-10
"999",998,"California","San Quentin",37.941799,-122.48835,FALSE,TRUE,"Bombing/Explosion","Business","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,4500,FALSE,FALSE,"Republican","Democrat",1975-05-19
"1002",1001,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,FALSE,"Bombing/Explosion","Business","Puerto Rico","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","Popular Democratic Party",1975-05-23
"1003",1002,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Mexico",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,TRUE,"Republican","Democrat",1975-05-26
"1004",1003,"Washington","Olympia",47.039225,-122.891429,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","George Jackson Brigade",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,1e+05,FALSE,FALSE,"Republican","Republican",1975-05-31
"1005",1004,"California","San Francisco",37.755363,-122.443352,FALSE,TRUE,"Assassination","Private Citizens & Property","United States","Tribal Thumb",NA,NA,NA,NA,NA,2,2,0,0,0,0,NA,FALSE,FALSE,"Republican","Democrat",1975-06-08
"1006",1005,"Illinois","Chicago",41.842602,-87.681229,FALSE,FALSE,"Bombing/Explosion","Government (General)","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,TRUE,"Call (post-incident)","Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","Democrat",1975-06-14
"1007",1006,"Illinois","Chicago",41.842602,-87.681229,FALSE,TRUE,"Bombing/Explosion","Business","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,5000,FALSE,FALSE,"Republican","Democrat",1975-06-14
"1008",1007,"Illinois","Chicago",41.842602,-87.681229,FALSE,TRUE,"Bombing/Explosion","Business","United States","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,TRUE,"Call (post-incident)","Explosives",0,0,0,3,3,3,NA,FALSE,FALSE,"Republican","Democrat",1975-06-14
"1009",1008,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Weather Underground, Weathermen",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-06-16
"1010",1009,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Government (General)","Puerto Rico","Fuerzas Armadas de Liberacion Nacional (FALN)",NA,NA,NA,NA,"Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","Popular Democratic Party",1975-06-16
"1011",1010,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Yugoslavia","Croatian Nationalists",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican","Democrat",1975-06-23
"1012",1011,"California","Alameda",37.774422,-122.275475,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,74000,FALSE,FALSE,"Republican","Democrat",1975-06-27
"1013",1012,"South Dakota","Keystone",43.878581,-103.45906,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","American Indian Movement",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","Democrat",1975-06-27
"1014",1013,"Tennessee","Chattanooga",35.04644,-85.309464,TRUE,TRUE,"Armed Assault","Private Citizens & Property","United States",NA,NA,NA,FALSE,NA,"Firearms",0,0,0,4,4,0,NA,NA,FALSE,"Republican","Democrat",1975-07-02
"1015",1014,"Ohio","Cleveland",41.479561,-81.675461,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Republican","Republican",1975-07-14
"1016",1015,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Mexico","Cuban Action",NA,NA,NA,NA,"Explosives",0,0,NA,4,NA,NA,35000,TRUE,TRUE,"Republican","Democrat",1975-07-15
"1017",1016,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Costa Rica","Cuban Action",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,TRUE,TRUE,"Republican",NA,1975-07-18
"1018",1017,"California","San Francisco",37.755363,-122.443352,FALSE,TRUE,"Bombing/Explosion","Police","United States","Red Guerilla Family",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-07-21
"1020",1019,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Venezuela",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,TRUE,"Republican","Democrat",1975-08-04
"1021",1020,"Washington","Tacoma",47.255135,-122.441654,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","George Jackson Brigade",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Republican",1975-08-05
"1022",1021,"Washington","Everett",47.976575,-122.206419,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","George Jackson Brigade",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,10000,FALSE,FALSE,"Republican","Republican",1975-08-06
"1023",1022,"California","Woodside",37.429939,-122.253856,FALSE,TRUE,"Bombing/Explosion","Business","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,FALSE,FALSE,"Republican","Democrat",1975-08-08
"1024",1023,"Colorado","Denver",39.758968,-104.876305,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Republican","Democrat",1975-08-08
"1025",1024,"California","El Monte",34.06857,-118.027606,TRUE,TRUE,"Assassination","Violent Political Party","United States","Neo-Nazi extremists",NA,NA,NA,NA,NA,1,1,0,0,NA,0,NA,NA,FALSE,"Republican","Democrat",1975-08-16
"1026",1025,"California","San Rafael",37.97457,-122.532474,FALSE,TRUE,"Bombing/Explosion","Police","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,6000,FALSE,FALSE,"Republican","Democrat",1975-08-20
"1027",1026,"Utah","Salt Lake City",40.759505,-111.888229,FALSE,TRUE,"Bombing/Explosion","Business","United States","Weather Underground, Weathermen",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,50000,FALSE,FALSE,"Republican","Democrat",1975-09-05
"1028",1027,"California","Sacramento",38.579065,-121.491014,TRUE,FALSE,"Assassination","Government (General)","United States","Supporters of Charles Manson",1,1,FALSE,NA,"Firearms",0,0,0,0,0,0,NA,NA,NA,"Republican","Democrat",1975-09-05
"1029",1028,"Arizona","Phoenix",33.44826,-112.075774,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","New World Liberation Front (NWLF)",NA,NA,NA,NA,"Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Republican","Democrat",1975-09-12
