,provstate,city,latitude,longitude,doubtterr,success,attacktype1_txt,targtype1_txt,natlty1_txt,gname,nperps,nperpcap,claimed,claimmode_txt,weaptype1_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,propvalue,INT_IDEO,INT_MISC,president_party,state_governor_party,date
689,Georgia,Atlanta,33.764496,-84.43208299999999,0,1,Armed Assault,Business,United States,Black Liberation Army,,,,,Firearms,0,,,0.0,,,,0,0,Republican,Democrat,10-7-1971
690,California,Santa Cruz,36.974025,-122.03095400000001,1,1,Bombing/Explosion,Business,United States,Left-Wing Militants,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,"Democrat, Republican",10-11-1971
691,California,San Francisco,37.755363,-122.443352,0,1,Bombing/Explosion,Government (Diplomatic),Iran,Iranian extremists,,,,,Explosives,0,,,0.0,,,,0,1,Republican,"Democrat, Republican",10-14-1971
692,Massachusetts,Boston,42.358635,-71.056699,0,1,Bombing/Explosion,Educational Institution,United States,"Weather Underground, Weathermen",,,,,Explosives,0,,,0.0,,,,0,0,Republican,Republican,10-15-1971
693,California,Los Angeles,34.097865999999996,-118.407379,0,1,Bombing/Explosion,Business,United States,Jewish Defense League (JDL),,,,,Explosives,0,,,0.0,,,,0,0,Republican,"Democrat, Republican",10-18-1971
694,New York,New York City,40.697132,-73.931351,0,1,Armed Assault,Government (Diplomatic),Soviet Union,Jewish Defense League (JDL),,,,,Firearms,0,,,0.0,,,2500,1,1,Republican,Republican,10-20-1971
695,New York,Nassau county,40.654614,-73.559413,0,1,Facility/Infrastructure Attack,Educational Institution,United States,Students for a Democratic Society,,,,,Incendiary,0,,,0.0,,,1000,0,0,Republican,Republican,10-31-1971
696,California,Los Angeles,34.097865999999996,-118.407379,0,1,Facility/Infrastructure Attack,Business,United States,"Weather Underground, Weathermen",,,,,Incendiary,0,,,0.0,,,2000,0,0,Republican,"Democrat, Republican",11-2-1971
697,Georgia,Atlanta,33.764496,-84.43208299999999,1,1,Assassination,Police,United States,Black Liberation Army,,,,,Firearms,1,1.0,,0.0,0.0,,,0,0,Republican,Democrat,11-3-1971
698,New York,New York City,40.697132,-73.931351,0,0,Bombing/Explosion,Military,United States,Left-Wing Militants,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Republican,11-10-1971
699,Oklahoma,Norman,35.205894,-97.445714,0,1,Facility/Infrastructure Attack,Educational Institution,United States,White extremists,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Democrat,11-12-1971
700,Massachusetts,Cambridge,42.36679,-71.10601899999999,0,1,Bombing/Explosion,Business,United States,Sons of Liberty,,,,,Explosives,0,,,0.0,,,,0,0,Republican,Republican,11-15-1971
701,California,San Francisco,37.755363,-122.443352,-9,1,Facility/Infrastructure Attack,Business,United States,Unknown,,,,,Incendiary,0,,,0.0,,,,-9,0,Republican,"Democrat, Republican",11-17-1971
702,Oklahoma,Norman,35.205894,-97.445714,0,1,Armed Assault,Educational Institution,United States,White extremists,-99.0,-99.0,0.0,,Firearms,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Democrat,11-17-1971
703,Oklahoma,Norman,35.205894,-97.445714,0,1,Facility/Infrastructure Attack,Educational Institution,United States,White extremists,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,27.0,27.0,0.0,200000,-9,-9,Republican,Democrat,11-17-1971
704,Idaho,Boise,43.618518,-116.214619,0,1,Bombing/Explosion,Military,United States,Left-Wing Militants,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Democrat,11-17-1971
705,Massachusetts,Wellesley,42.29776,-71.289744,-9,1,Bombing/Explosion,Business,United States,Unknown,,,,,Explosives,0,,,0.0,,,15000,-9,0,Republican,Republican,11-18-1971
706,New York,Deer Park,40.75815,-73.32773900000001,-9,1,Bombing/Explosion,Business,United States,Unknown,,,,,Explosives,0,,,0.0,,,2500,-9,0,Republican,Republican,11-18-1971
707,New Jersey,Camden,39.933448999999996,-75.10674300000001,0,1,Facility/Infrastructure Attack,Business,United States,Puerto Rican Liberation Front,,,,,Incendiary,0,,,0.0,,,,0,0,Republican,Republican,11-22-1971
708,Ohio,Akron,41.084195,-81.514059,1,1,Facility/Infrastructure Attack,Military,United States,Left-Wing Militants,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Democrat,11-30-1971
709,New York,New York City,40.697132,-73.931351,0,1,Bombing/Explosion,Business,Soviet Union,Jewish Armed Resistance,,,,,Explosives,0,,,0.0,,,,1,1,Republican,Republican,12-5-1971
710,Minnesota,Shakopee,44.79808,-93.526664,0,1,Bombing/Explosion,Business,United States,Jewish Armed Resistance,-99.0,-99.0,1.0,Unknown,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Democratic-Farmer-Labor,12-6-1971
711,California,Palo Alto,37.424305,-122.14391299999998,0,1,Bombing/Explosion,Educational Institution,United States,Unknown,,,,,Explosives,0,,,0.0,,,100000,-9,0,Republican,"Democrat, Republican",12-7-1971
712,Massachusetts,Cambridge,42.365288,-71.104359,0,0,Bombing/Explosion,Business,United States,Sons of Liberty,-99.0,-99.0,1.0,Call (pre-incident),Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Republican,12-15-1971
713,Massachusetts,Cambridge,42.36679,-71.10601899999999,0,1,Bombing/Explosion,Police,United States,Comrades in Arms,-99.0,-99.0,1.0,Letter,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Republican,12-20-1971
714,New Jersey,Camden,39.933448999999996,-75.10674300000001,0,1,Facility/Infrastructure Attack,Business,United States,Puerto Rican Liberation Front,,,,,Incendiary,0,,,0.0,,,,0,0,Republican,Republican,12-22-1971
715,New York,Buffalo,42.88544,-78.87846400000001,0,1,Bombing/Explosion,Government (General),United States,Left-Wing Militants,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Republican,1-5-1972
716,California,San Diego,32.715695000000004,-117.16171899999999,0,0,Assassination,Private Citizens & Property,United States,Secret Army Organization,,,,,Firearms,0,,,0.0,,,,0,0,Republican,"Democrat, Republican",1-6-1972
717,California,San Francisco,37.755363,-122.443352,0,0,Bombing/Explosion,Business,United States,Left-Wing Militants,1.0,1.0,1.0,Letter,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,"Democrat, Republican",1-7-1972
718,California,San Francisco,37.755363,-122.443352,0,0,Bombing/Explosion,Business,United States,Left-Wing Militants,1.0,1.0,1.0,Letter,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,"Democrat, Republican",1-7-1972
719,Illinois,Chicago,41.842602,-87.681229,0,0,Bombing/Explosion,Business,United States,Left-Wing Militants,1.0,1.0,1.0,Letter,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Republican,1-7-1972
720,Illinois,Chicago,41.842602,-87.681229,0,0,Bombing/Explosion,Business,United States,Left-Wing Militants,1.0,1.0,1.0,Letter,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Republican,1-7-1972
721,Illinois,Chicago,41.842602,-87.681229,0,0,Bombing/Explosion,Business,United States,Left-Wing Militants,1.0,1.0,1.0,Letter,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Republican,1-7-1972
722,New York,New York City,40.697132,-73.931351,0,0,Bombing/Explosion,Business,United States,Left-Wing Militants,1.0,1.0,1.0,Letter,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Republican,1-7-1972
723,New York,New York City,40.697132,-73.931351,0,0,Bombing/Explosion,Business,United States,Left-Wing Militants,1.0,1.0,1.0,Letter,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Republican,1-7-1972
724,New York,New York City,40.697132,-73.931351,0,0,Bombing/Explosion,Business,United States,Left-Wing Militants,1.0,1.0,1.0,Letter,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Republican,1-7-1972
725,California,Palo Alto,37.424305,-122.14391299999998,0,1,Facility/Infrastructure Attack,Educational Institution,United States,Student Radicals,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,40000,-9,0,Republican,"Democrat, Republican",1-17-1972
726,California,Palo Alto,37.424305,-122.14391299999998,0,0,Bombing/Explosion,Educational Institution,United States,Student Radicals,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,"Democrat, Republican",1-17-1972
727,New York,New York City,40.697132,-73.931351,0,1,Bombing/Explosion,Business,Portugal,Unknown,,,,,Explosives,0,,,0.0,,,,-9,1,Republican,Republican,1-22-1972
728,New York,New York City,40.697132,-73.931351,0,1,Bombing/Explosion,Business,United States,Jewish Defense League (JDL),,,,,Explosives,1,,,13.0,,,,0,0,Republican,Republican,1-26-1972
729,New York,New York City,40.697132,-73.931351,0,1,Facility/Infrastructure Attack,Tourists,United States,Jewish Defense League (JDL),,,,,Incendiary,0,,,0.0,,,,0,0,Republican,Republican,1-26-1972
730,New York,New York City,40.697132,-73.931351,0,1,Facility/Infrastructure Attack,Business,United States,Jewish Defense League (JDL),,,,,Incendiary,1,,,0.0,,,,0,0,Republican,Republican,1-26-1972
731,New York,New York City,40.697132,-73.931351,0,1,Assassination,Police,United States,Black Liberation Army,3.0,,,,Firearms,2,,,0.0,,,,0,0,Republican,Republican,1-27-1972
732,California,Palo Alto,37.424305,-122.14391299999998,0,0,Facility/Infrastructure Attack,Private Citizens & Property,United States,Student Radicals,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,"Democrat, Republican",2-1-1972
733,Mississippi,Jackson,32.302091,-90.185366,1,1,Bombing/Explosion,Educational Institution,United States,White extremists,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,1.0,1.0,0.0,100,-9,0,Republican,Democrat,2-1-1972
734,California,El Monte,34.06857,-118.027606,0,0,Assassination,Private Citizens & Property,United States,Jewish Defense League (JDL),1.0,-99.0,0.0,,Firearms,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,"Democrat, Republican",2-1-1972
735,New Hampshire,Manchester,42.991175,-71.463089,0,1,Bombing/Explosion,Police,United States,People's Liberation Army (United States),,,,,Explosives,0,,,0.0,,,,0,0,Republican,Republican,2-16-1972
736,Puerto Rico,San Juan,18.386932,-66.061127,0,1,Bombing/Explosion,Business,United States,Secret Cuban Government,,,,,Explosives,0,,,0.0,,,,1,0,Republican,New Progressive Party,3-0-1972
737,Puerto Rico,San Juan,18.386932,-66.061127,0,1,Bombing/Explosion,Business,United States,Secret Cuban Government,,,,,Explosives,0,,,0.0,,,,1,0,Republican,New Progressive Party,3-0-1972
738,New York,New York City,40.697132,-73.931351,0,1,Bombing/Explosion,Business,United States,Secret Cuban Government,,,,,Explosives,0,,,0.0,,,,1,0,Republican,Republican,3-0-1972
739,New York,New York City,40.697132,-73.931351,0,1,Facility/Infrastructure Attack,Private Citizens & Property,United States,Jewish Armed Resistance,-99.0,-99.0,1.0,Call (post-incident),Incendiary,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Republican,3-11-1972
740,New York,New York City,40.697132,-73.931351,1,1,Hostage Taking (Barricade Incident),Business,United States,Black Liberation Army,4.0,-99.0,0.0,,Firearms,0,0.0,0.0,1.0,1.0,0.0,118000,0,0,Republican,Republican,3-16-1972
741,Florida,Miami,25.699073000000002,-80.26697800000001,0,1,Bombing/Explosion,Private Citizens & Property,Soviet Union,Young Cuba,,,,,Explosives,0,,,0.0,,,,1,1,Republican,Democrat,3-29-1972
742,California,Los Angeles,34.097865999999996,-118.407379,0,1,Bombing/Explosion,Private Citizens & Property,Soviet Union,Jewish Defense League (JDL),-99.0,-99.0,1.0,Call (post-incident),Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,1,Republican,"Democrat, Republican",4-5-1972
743,California,Bellflower,33.889332,-118.12530500000001,0,1,Bombing/Explosion,Business,United States,Jewish Defense League (JDL),-99.0,-99.0,1.0,Call (post-incident),Explosives,0,0.0,0.0,1.0,1.0,0.0,250000,0,0,Republican,"Democrat, Republican",4-18-1972
744,California,San Jose,37.338475,-121.88579399999999,1,1,Facility/Infrastructure Attack,Military,United States,Unknown,,,,,Incendiary,0,,,0.0,,,200000,-9,0,Republican,"Democrat, Republican",5-9-1972
745,California,San Jose,37.338475,-121.88579399999999,0,1,Facility/Infrastructure Attack,Military,United States,Left-Wing Militants,-99.0,-99.0,0.0,,Incendiary,0,0.0,0.0,1.0,1.0,0.0,1000,-9,0,Republican,"Democrat, Republican",5-9-1972
746,New York,New York City,40.697132,-73.931351,0,1,Bombing/Explosion,Military,United States,Left-Wing Militants,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,-9,0,Republican,Republican,5-15-1972
747,California,Menlo Park,37.454696999999996,-122.17790900000001,0,1,Bombing/Explosion,Business,United States,Left-Wing Militants,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,1.0,1.0,0.0,10000,-9,0,Republican,"Democrat, Republican",5-15-1972
748,District of Columbia,Washington,38.908642,-77.015381,0,1,Bombing/Explosion,Government (General),United States,"Weather Underground, Weathermen",,,,,Explosives,0,,,0.0,,,,0,0,Republican,Nan,5-19-1972
749,California,Placentia,33.876160999999996,-117.86926299999999,0,1,Facility/Infrastructure Attack,Educational Institution,United States,Chicano Liberation Front,-99.0,-99.0,1.0,Call (post-incident),Incendiary,0,0.0,0.0,0.0,0.0,0.0,1000,0,0,Republican,"Democrat, Republican",5-19-1972
750,Puerto Rico,Dorado,18.460791,-66.264884,0,1,Bombing/Explosion,Business,United States,Puerto Rican Nationalists,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,New Progressive Party,5-20-1972
751,New York,Jericho,40.791005,-73.538134,0,0,Bombing/Explosion,Private Citizens & Property,United States,Jewish Defense League (JDL),-99.0,-99.0,1.0,Call (post-incident),Explosives,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Republican,5-20-1972
752,New York,Jericho,40.791005,-73.538134,0,1,Facility/Infrastructure Attack,Private Citizens & Property,United States,Jewish Defense League (JDL),18.0,-99.0,0.0,,Unknown,0,0.0,0.0,0.0,0.0,0.0,,0,0,Republican,Republican,5-23-1972
753,New Jersey,Jersey City,40.717892,-74.06746700000001,0,1,Assassination,Violent Political Party,United States,Unknown,,,,,Firearms,1,,,0.0,,,,-9,0,Republican,Republican,5-27-1972
754,New York,New York City,40.697132,-73.931351,0,1,Bombing/Explosion,Educational Institution,United States,Student Radicals,-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,1.0,1.0,0.0,,-9,-9,Republican,Republican,5-27-1972
755,Washington,Seattle,47.610786,-122.33130600000001,0,1,Hijacking,Airports & Aircraft,United States,Black Panthers,2.0,,,,Fake Weapons,0,0.0,,0.0,0.0,,,0,0,Republican,Republican,6-2-1972
756,Puerto Rico,San Juan,18.386932,-66.061127,0,1,Bombing/Explosion,Business,United States,National Front for the Liberation of Cuba (FLNC),,,,,Explosives,0,,,0.0,,,,1,0,Republican,New Progressive Party,6-14-1972
757,California,San Diego,32.715695000000004,-117.16171899999999,0,1,Bombing/Explosion,Business,United States,Secret Army Organization,,,,,Explosives,0,,,0.0,,,,0,0,Republican,"Democrat, Republican",6-19-1972
758,Florida,Miami,25.774591,-80.21419499999999,0,1,Hijacking,Airports & Aircraft,United States,Black Panthers,5.0,,,,Unknown,0,0.0,,0.0,0.0,,,0,0,Republican,Democrat,7-31-1972
759,New York,New York City,40.697132,-73.931351,0,1,Facility/Infrastructure Attack,Business,United States,Puerto Rican Revolutionary Movement,-99.0,-99.0,1.0,Call (post-incident),Incendiary,0,0.0,0.0,2.0,2.0,0.0,,1,0,Republican,Republican,8-17-1972
760,New York,New York City,40.697132,-73.931351,0,1,Facility/Infrastructure Attack,Business,United States,Puerto Rican Revolutionary Movement,-99.0,-99.0,1.0,Call (post-incident),Incendiary,0,0.0,0.0,2.0,2.0,0.0,,1,0,Republican,Republican,8-17-1972
761,New York,New York City,40.697132,-73.931351,0,1,Facility/Infrastructure Attack,Business,United States,Puerto Rican Revolutionary Movement,-99.0,-99.0,1.0,Call (post-incident),Incendiary,0,0.0,0.0,2.0,2.0,0.0,,1,0,Republican,Republican,8-18-1972
762,New York,New York City,40.697132,-73.931351,0,1,Facility/Infrastructure Attack,Business,United States,Puerto Rican Revolutionary Movement,-99.0,-99.0,1.0,Call (post-incident),Incendiary,0,0.0,0.0,2.0,2.0,0.0,,1,0,Republican,Republican,8-18-1972
763,New York,New York City,40.697132,-73.931351,0,1,Facility/Infrastructure Attack,Business,United States,Puerto Rican Revolutionary Movement,-99.0,-99.0,1.0,Call (post-incident),Incendiary,0,0.0,0.0,2.0,2.0,0.0,,1,0,Republican,Republican,8-18-1972
764,California,Los Angeles,34.097865999999996,-118.407379,0,1,Bombing/Explosion,Private Citizens & Property,West Bank and Gaza Strip,Jewish Defense League (JDL),2.0,2.0,1.0,Call (post-incident),Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,1,Republican,"Democrat, Republican",9-14-1972
765,New York,New York City,40.697132,-73.931351,0,0,Assassination,Government (Diplomatic),Israel,Black September,-99.0,-99.0,1.0,Note left at scene,Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,1,Republican,Republican,9-20-1972
766,New York,New York City,40.697132,-73.931351,0,0,Assassination,Government (Diplomatic),Israel,Black September,-99.0,-99.0,1.0,Note left at scene,Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,1,Republican,Republican,9-20-1972
767,New York,New York City,40.697132,-73.931351,0,0,Assassination,Government (Diplomatic),Israel,Black September,-99.0,-99.0,1.0,Note left at scene,Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,1,Republican,Republican,9-20-1972
768,,Washington,38.908642,-77.015381,0,0,Assassination,Government (Diplomatic),Israel,Black September,-99.0,-99.0,1.0,Note left at scene,Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,1,Republican,Nan,9-28-1972
769,New York,New York City,40.697132,-73.931351,1,1,Hostage Taking (Barricade Incident),Business,United States,Black Liberation Army,6.0,-99.0,0.0,,Firearms,0,0.0,0.0,0.0,0.0,0.0,3700,0,0,Republican,Republican,9-29-1972
770,California,Los Angeles,34.097865999999996,-118.407379,0,1,Bombing/Explosion,Police,United States,Black Liberation Army,,,,,Explosives,0,,,0.0,,,,0,0,Republican,"Democrat, Republican",10-10-1972
771,New York,New York City,40.697132,-73.931351,0,0,Bombing/Explosion,Private Citizens & Property,United States,Black September,,,,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,0,Republican,Republican,10-10-1972
772,New York,New York City,40.697132,-73.931351,0,0,Assassination,Private Citizens & Property,Israel,Black September,,,,,Explosives,0,0.0,0.0,1.0,1.0,0.0,,1,1,Republican,Republican,10-14-1972
773,Virginia,Arlington,38.878741999999995,-77.10000600000001,0,0,Armed Assault,Business,United States,Left-Wing Militants,4.0,4.0,0.0,,Firearms,2,2.0,0.0,3.0,3.0,1.0,,-9,0,Republican,Republican,10-25-1972
774,Texas,Houston,29.813822,-95.36529499999999,0,1,Armed Assault,Police,United States,Black Panthers,2.0,1.0,0.0,,Firearms,1,1.0,0.0,0.0,0.0,0.0,,0,0,Republican,Democrat,10-26-1972
775,New York,New York City,40.697132,-73.931351,0,1,Bombing/Explosion,Business,United States,National Integration Front (FIN),,,,,Explosives,0,,,0.0,,,,1,0,Republican,Republican,12-15-1972
776,New York,New York City,40.697132,-73.931351,0,1,Bombing/Explosion,Business,United States,National Integration Front (FIN),,,,,Explosives,0,,,0.0,,,,1,0,Republican,Republican,12-11-1972
777,Florida,Miami,25.774591,-80.21419499999999,0,1,Bombing/Explosion,Business,United States,Secret Cuban Government,-99.0,-99.0,1.0,Letter,Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,0,Republican,Democrat,12-12-1972
778,New York,New York City,40.697132,-73.931351,0,1,Bombing/Explosion,Business,United States,Armed Revolutionary Independence Movement (MIRA),-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,0,Republican,Republican,12-24-1972
779,New York,New York City,40.697132,-73.931351,0,1,Bombing/Explosion,Business,United States,Armed Revolutionary Independence Movement (MIRA),-99.0,-99.0,0.0,,Explosives,0,0.0,0.0,0.0,0.0,0.0,,1,0,Republican,Republican,12-24-1972
