"","id","provstate","city","latitude","longitude","doubtterr","success","attacktype1_txt","targtype1_txt","natlty1_txt","gname","claimed","weaptype1_txt","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","president_party","state_governor_party","date"
"665",670,"California","Sacramento",38.579065,-121.491014,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Weather Underground, Weathermen",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Democrat, Republican","1971-08-28"
"666",671,"California","San Mateo",37.54703,-122.314834,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Black Nationalists",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat, Republican","1971-08-28"
"667",672,"California","San Francisco",37.755363,-122.443352,FALSE,TRUE,"Armed Assault","Police","United States","Black Liberation Army",FALSE,"Firearms",1,0,0,0,0,0,"Republican","Democrat, Republican","1971-08-29"
"668",673,"California","Vernon",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Business","United States","Chicano Liberation Front",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat, Republican","1971-08-29"
"669",674,"California","San Francisco",37.755363,-122.443352,FALSE,TRUE,"Bombing/Explosion","Business","United States","Weather Underground, Weathermen",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat, Republican","1971-08-29"
"670",675,"Michigan","Pontiac",42.636876,-83.288425,FALSE,TRUE,"Bombing/Explosion","Transportation","United States","Ku Klux Klan",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1971-08-30"
"671",676,"Georgia","Columbus",32.462925,-84.987629,FALSE,TRUE,"Bombing/Explosion","Educational Institution","United States","White extremists",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1971-09-01"
"672",677,"North Carolina","Kannapolis",35.487474,-80.622003,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","White extremists",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","1971-09-02"
"673",678,"North Carolina","Fayetteville",35.078014,-78.963646,FALSE,FALSE,"Bombing/Explosion","Military","United States","Left-Wing Militants",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1971-09-02"
"674",679,"California","San Francisco",37.755363,-122.443352,FALSE,TRUE,"Bombing/Explosion","Business","United States","Left-Wing Militants",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Democrat, Republican","1971-09-07"
"675",680,"New York","Albany",42.651445,-73.755254,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Weather Underground, Weathermen",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1971-09-17"
"676",681,"New Jersey","Plainfield",40.617623,-74.417061,TRUE,TRUE,"Armed Assault","Police","United States","Black Nationalists",FALSE,"Firearms",1,1,0,0,0,0,"Republican","Republican","1971-09-18"
"677",682,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Facility/Infrastructure Attack","Government (Diplomatic)","Malawi","Black Revolutionary Assault Team",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","1971-09-20"
"678",683,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Democratic Republic of the Congo","Black Revolutionary Assault Team",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1971-09-20"
"679",684,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Weather Underground, Weathermen",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","1971-09-24"
"680",685,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Business","United States","Weather Underground, Weathermen",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat, Republican","1971-09-24"
"681",686,"Oregon","Portland",45.511795,-122.675629,FALSE,TRUE,"Bombing/Explosion","Military","United States","Quartermoon Society",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1971-09-24"
"682",687,"Michigan","Detroit",42.331685,-83.047924,FALSE,FALSE,"Hijacking","Airports & Aircraft","United States","Black Liberation Army",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1971-09-24"
"683",688,"Florida","Tampa",27.94653,-82.459269,TRUE,TRUE,"Facility/Infrastructure Attack","Military","United States","Student Radicals",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","1971-10-03"
"684",689,"Georgia","Atlanta",33.764496,-84.432083,FALSE,TRUE,"Armed Assault","Business","United States","Black Liberation Army",FALSE,"Firearms",0,0,0,0,0,0,"Republican","Democrat","1971-10-07"
"685",690,"California","Santa Cruz",36.974025,-122.030954,TRUE,TRUE,"Bombing/Explosion","Business","United States","Left-Wing Militants",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat, Republican","1971-10-11"
"686",691,"California","San Francisco",37.755363,-122.443352,FALSE,TRUE,"Bombing/Explosion","Government (Diplomatic)","Iran","Iranian extremists",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat, Republican","1971-10-14"
"687",692,"Massachusetts","Boston",42.358635,-71.056699,FALSE,TRUE,"Bombing/Explosion","Educational Institution","United States","Weather Underground, Weathermen",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1971-10-15"
"688",693,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Business","United States","Jewish Defense League (JDL)",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat, Republican","1971-10-18"
"689",694,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Armed Assault","Government (Diplomatic)","Soviet Union","Jewish Defense League (JDL)",FALSE,"Firearms",0,0,0,0,0,0,"Republican","Republican","1971-10-20"
"690",695,"New York","Nassau county",40.654614,-73.559413,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Students for a Democratic Society",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","1971-10-31"
"691",696,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Weather Underground, Weathermen",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat, Republican","1971-11-02"
"692",697,"Georgia","Atlanta",33.764496,-84.432083,TRUE,TRUE,"Assassination","Police","United States","Black Liberation Army",FALSE,"Firearms",1,1,0,0,0,0,"Republican","Democrat","1971-11-03"
"693",698,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Military","United States","Left-Wing Militants",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1971-11-10"
"694",699,"Oklahoma","Norman",35.205894,-97.445714,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","White extremists",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","1971-11-12"
"695",700,"Massachusetts","Cambridge",42.36679,-71.106019,FALSE,TRUE,"Bombing/Explosion","Business","United States","Sons of Liberty",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1971-11-15"
"696",701,"California","San Francisco",37.755363,-122.443352,NA,TRUE,"Facility/Infrastructure Attack","Business","United States",NA,FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat, Republican","1971-11-17"
"697",702,"Oklahoma","Norman",35.205894,-97.445714,FALSE,TRUE,"Armed Assault","Educational Institution","United States","White extremists",FALSE,"Firearms",0,0,0,0,0,0,"Republican","Democrat","1971-11-17"
"698",703,"Oklahoma","Norman",35.205894,-97.445714,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","White extremists",FALSE,"Incendiary",0,0,0,27,27,0,"Republican","Democrat","1971-11-17"
"699",704,"Idaho","Boise",43.618518,-116.214619,FALSE,TRUE,"Bombing/Explosion","Military","United States","Left-Wing Militants",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1971-11-17"
"700",705,"Massachusetts","Wellesley",42.29776,-71.289744,NA,TRUE,"Bombing/Explosion","Business","United States",NA,FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1971-11-18"
"701",706,"New York","Deer Park",40.75815,-73.327739,NA,TRUE,"Bombing/Explosion","Business","United States",NA,FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1971-11-18"
"702",707,"New Jersey","Camden",39.933449,-75.106743,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Puerto Rican Liberation Front",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","1971-11-22"
"703",708,"Ohio","Akron",41.084195,-81.514059,TRUE,TRUE,"Facility/Infrastructure Attack","Military","United States","Left-Wing Militants",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat","1971-11-30"
"704",709,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","Soviet Union","Jewish Armed Resistance",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1971-12-05"
"705",710,"Minnesota","Shakopee",44.79808,-93.526664,FALSE,TRUE,"Bombing/Explosion","Business","United States","Jewish Armed Resistance",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Democratic-Farmer-Labor","1971-12-06"
"706",711,"California","Palo Alto",37.424305,-122.143913,FALSE,TRUE,"Bombing/Explosion","Educational Institution","United States",NA,FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat, Republican","1971-12-07"
"707",712,"Massachusetts","Cambridge",42.365288,-71.104359,FALSE,FALSE,"Bombing/Explosion","Business","United States","Sons of Liberty",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1971-12-15"
"708",713,"Massachusetts","Cambridge",42.36679,-71.106019,FALSE,TRUE,"Bombing/Explosion","Police","United States","Comrades in Arms",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1971-12-20"
"709",714,"New Jersey","Camden",39.933449,-75.106743,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Puerto Rican Liberation Front",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","1971-12-22"
"710",715,"New York","Buffalo",42.88544,-78.878464,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Left-Wing Militants",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1972-01-05"
"711",716,"California","San Diego",32.715695,-117.161719,FALSE,FALSE,"Assassination","Private Citizens & Property","United States","Secret Army Organization",FALSE,"Firearms",0,0,0,0,0,0,"Republican","Democrat, Republican","1972-01-06"
"712",717,"California","San Francisco",37.755363,-122.443352,FALSE,FALSE,"Bombing/Explosion","Business","United States","Left-Wing Militants",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Democrat, Republican","1972-01-07"
"713",718,"California","San Francisco",37.755363,-122.443352,FALSE,FALSE,"Bombing/Explosion","Business","United States","Left-Wing Militants",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Democrat, Republican","1972-01-07"
"714",719,"Illinois","Chicago",41.842602,-87.681229,FALSE,FALSE,"Bombing/Explosion","Business","United States","Left-Wing Militants",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1972-01-07"
"715",720,"Illinois","Chicago",41.842602,-87.681229,FALSE,FALSE,"Bombing/Explosion","Business","United States","Left-Wing Militants",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1972-01-07"
"716",721,"Illinois","Chicago",41.842602,-87.681229,FALSE,FALSE,"Bombing/Explosion","Business","United States","Left-Wing Militants",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1972-01-07"
"717",722,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Business","United States","Left-Wing Militants",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1972-01-07"
"718",723,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Business","United States","Left-Wing Militants",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1972-01-07"
"719",724,"New York","New York City",40.697132,-73.931351,FALSE,FALSE,"Bombing/Explosion","Business","United States","Left-Wing Militants",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1972-01-07"
"720",725,"California","Palo Alto",37.424305,-122.143913,FALSE,TRUE,"Facility/Infrastructure Attack","Educational Institution","United States","Student Radicals",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat, Republican","1972-01-17"
"721",726,"California","Palo Alto",37.424305,-122.143913,FALSE,FALSE,"Bombing/Explosion","Educational Institution","United States","Student Radicals",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat, Republican","1972-01-17"
"722",727,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","Portugal",NA,FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1972-01-22"
"723",728,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Jewish Defense League (JDL)",FALSE,"Explosives",1,0,0,13,0,0,"Republican","Republican","1972-01-26"
"724",729,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Facility/Infrastructure Attack","Tourists","United States","Jewish Defense League (JDL)",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","1972-01-26"
"725",730,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Jewish Defense League (JDL)",FALSE,"Incendiary",1,0,0,0,0,0,"Republican","Republican","1972-01-26"
"726",731,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Assassination","Police","United States","Black Liberation Army",FALSE,"Firearms",2,0,0,0,0,0,"Republican","Republican","1972-01-27"
"727",732,"California","Palo Alto",37.424305,-122.143913,FALSE,FALSE,"Facility/Infrastructure Attack","Private Citizens & Property","United States","Student Radicals",FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat, Republican","1972-02-01"
"728",733,"Mississippi","Jackson",32.302091,-90.185366,TRUE,TRUE,"Bombing/Explosion","Educational Institution","United States","White extremists",FALSE,"Explosives",0,0,0,1,1,0,"Republican","Democrat","1972-02-01"
"729",734,"California","El Monte",34.06857,-118.027606,FALSE,FALSE,"Assassination","Private Citizens & Property","United States","Jewish Defense League (JDL)",FALSE,"Firearms",0,0,0,0,0,0,"Republican","Democrat, Republican","1972-02-01"
"730",735,"New Hampshire","Manchester",42.991175,-71.463089,FALSE,TRUE,"Bombing/Explosion","Police","United States","People's Liberation Army (United States)",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1972-02-16"
"731",736,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Business","United States","Secret Cuban Government",FALSE,"Explosives",0,0,0,0,0,0,"Republican","New Progressive Party","1972-03-01"
"732",737,"Puerto Rico","San Juan",18.386932,-66.061127,FALSE,TRUE,"Bombing/Explosion","Business","United States","Secret Cuban Government",FALSE,"Explosives",0,0,0,0,0,0,"Republican","New Progressive Party","1972-03-01"
"733",738,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Business","United States","Secret Cuban Government",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1972-03-01"
"734",739,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Facility/Infrastructure Attack","Private Citizens & Property","United States","Jewish Armed Resistance",TRUE,"Incendiary",0,0,0,0,0,0,"Republican","Republican","1972-03-11"
"735",740,"New York","New York City",40.697132,-73.931351,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","Black Liberation Army",FALSE,"Firearms",0,0,0,1,1,0,"Republican","Republican","1972-03-16"
"736",741,"Florida","Miami",25.699073,-80.266978,FALSE,TRUE,"Bombing/Explosion","Private Citizens & Property","Soviet Union","Young Cuba",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Democrat","1972-03-29"
"737",742,"California","Los Angeles",34.097866,-118.407379,FALSE,TRUE,"Bombing/Explosion","Private Citizens & Property","Soviet Union","Jewish Defense League (JDL)",TRUE,"Explosives",0,0,0,0,0,0,"Republican","Democrat, Republican","1972-04-05"
"738",743,"California","Bellflower",33.889332,-118.125305,FALSE,TRUE,"Bombing/Explosion","Business","United States","Jewish Defense League (JDL)",TRUE,"Explosives",0,0,0,1,1,0,"Republican","Democrat, Republican","1972-04-18"
"739",744,"California","San Jose",37.338475,-121.885794,TRUE,TRUE,"Facility/Infrastructure Attack","Military","United States",NA,FALSE,"Incendiary",0,0,0,0,0,0,"Republican","Democrat, Republican","1972-05-09"
"740",745,"California","San Jose",37.338475,-121.885794,FALSE,TRUE,"Facility/Infrastructure Attack","Military","United States","Left-Wing Militants",FALSE,"Incendiary",0,0,0,1,1,0,"Republican","Democrat, Republican","1972-05-09"
"741",746,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Military","United States","Left-Wing Militants",FALSE,"Explosives",0,0,0,0,0,0,"Republican","Republican","1972-05-15"
"742",747,"California","Menlo Park",37.454697,-122.177909,FALSE,TRUE,"Bombing/Explosion","Business","United States","Left-Wing Militants",FALSE,"Explosives",0,0,0,1,1,0,"Republican","Democrat, Republican","1972-05-15"
"743",748,"District of Columbia","Washington",38.908642,-77.015381,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Weather Underground, Weathermen",FALSE,"Explosives",0,0,0,0,0,0,"Republican",NA,"1972-05-19"
